Удельный расход кокса (кг/т),Чугун.Si,Чугун.P,t колошникового газа 4 (°С),t колошникового газа 3 (°С),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа в пылеуловителе (°С),Чугун.Ti,Уровень засыпи (юг) (м),Положение клапана малый снорт (%),Уровень засыпи (север) (м),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),Длительность простоя (сут),t периферийных газов 5 (°С),O₂ в горячем дутье,Колошниковый газ (H₂),Чугун.C,Содержание кислорода в дутье (%),Перепад давлений нижний (ат),Колошниковый газ (CO₂),Расход холодного дутья (м³/ч),Перепад давлений общий (ат),Расход природного газа (м³/ч),Выход колошникового газа (м³/ч),Шлак,упдп,CO₂ в колошниковом газе (%)
428.3007164,0.739285716,0.062928571,194.9390265,217.7431488,233.5419648,270.5901769,213.4527988,0.063214286,,3.648167131,,0.791398947,0.857829293,0.0,,28.59999975,9.133333206,4.71999979,,1.200145016,17.70000013,279444.224,1.414767906,28129.56201,,1651.259926,2.482719762,
423.5478381,0.603061538,0.057638462,192.180481,209.1514149,222.2092762,252.7532756,205.6330954,0.050784616,,0.994835128,,0.724888911,0.795506259,0.0,,28.39999962,8.966666857,4.730000019,,1.242718488,17.09999975,278101.8971,1.416937768,28937.04639,,1893.254898,2.556986804,
416.6230577,0.720407141,0.065178572,217.4453716,234.3237025,232.5499242,265.6809654,221.145998,0.067528572,,1.04359736,,0.705887727,0.782113915,0.0,,27.96666654,9.26666673,4.670000076,,1.267317469,17.09999975,279584.3438,1.455260893,28490.24951,,1523.14492,2.563486722,
414.7741238,0.75428571,0.061285714,200.5284513,217.9700082,215.8369344,250.1686382,205.5047716,0.061142858,,1.036554322,,0.698261467,0.735021733,0.0,,28.63333321,8.96666654,4.690000057,,1.295589179,17.90000025,279826.8255,1.463897616,26999.34326,,1651.259918,2.559974769,
413.0763737,0.765342857,0.062264286,182.2288011,202.7323424,202.7229881,238.0470142,191.8796819,0.063357142,,1.049462279,,0.75455949,0.826043236,0.0,,27.93333308,8.633333206,4.71999979,,1.324543754,17.79999987,281162.737,1.48115174,26927.46362,,1665.494919,2.574532911,
409.6872159,0.615053842,0.054223077,172.0281194,189.0327714,176.7251142,205.1212037,171.2049058,0.05,,1.010871775,,0.966825066,0.929093671,0.0,,28.36666616,8.933333397,4.71999979,,1.237145935,18.63333321,281475.1185,1.432547048,26999.34383,,1622.789925,2.668908855,
420.8791376,0.629999995,0.049571428,178.8625412,236.6041641,212.9050121,200.3767134,148.1926635,0.041571429,,39.23490721,,2.074080905,1.925963843,0.5,,27.80000019,9.050000191,4.599999905,,0.931604221,18.14999962,179663.5719,0.750821808,13261.63397,,1024.919952,1.508246785,
430.0765477,0.723076926,0.052538462,181.4742483,197.4160506,179.1086607,198.0114355,174.6812963,0.049846154,,6.663077496,,1.414457294,1.474672188,0.0,,27.16666667,8.833333333,4.590000153,,1.047555176,18.06666692,196320.0117,1.306525454,24226.11328,,1451.969934,2.527930812,
420.9209615,0.74714286,0.051857143,195.8275611,210.1751728,220.619463,251.2115237,204.7202002,0.053571429,,2.296619639,,0.717063961,0.771959461,0.0,,27.63333321,9.23333327,4.659999847,,1.176244815,17.93333308,280592.2409,1.396448185,26958.36686,,1736.669899,2.534274165,
416.3317572,0.6925,0.051916667,192.3850079,210.9357268,220.0495853,255.5771542,204.6080882,0.050416667,,1.881299893,,0.768444188,0.806325311,0.0,,26.93333308,9.0,4.739999771,,1.213052074,17.90000025,281949.9531,1.414586301,26756.60392,,1679.729912,2.218719482,
419.467023,0.696428571,0.051714286,186.515035,202.4119314,212.8696321,244.2721437,196.0900002,0.054,,1.411553301,,0.764035848,0.798717315,0.0,,27.63333384,8.96666654,4.670000076,,1.244784042,18.20000013,280222.4557,1.416678861,26741.59652,,1779.374912,2.816085361,
416.9691769,0.792646151,0.0565,188.1877435,206.932703,221.5607529,252.8532422,202.6117954,0.061715385,,2.968558997,,0.713888295,0.749767785,0.0,,28.20000013,9.033333143,4.650000095,,1.188980152,17.89999962,281303.6536,1.445839912,24344.93984,,1765.139896,2.523795271,
426.0020898,0.590000001,0.046769231,172.139775,184.6242644,189.4595871,215.151549,177.1997547,0.039615385,,3.222154317,,0.78565036,0.804052425,0.0,,27.63333321,8.933333079,4.670000076,,1.130327101,18.46666718,279366.2396,1.403424934,24683.36991,,1594.319911,2.422774738,
424.0867018,0.559090902,0.045181818,167.2678194,179.8192571,193.5370045,211.0481682,178.797959,0.036090909,,7.970138928,,1.865047654,1.684624292,0.166666667,,26.56666692,8.600000064,4.699999809,,0.987877938,18.96666654,252557.6994,1.141991458,20355.01648,,1451.969934,2.246284383,
433.914514,0.624807692,0.054507693,179.4584255,194.0334562,211.4111392,227.9688142,192.8305976,0.051392307,,1.164043044,,1.146186687,1.159317307,0.0,,26.43333308,8.666666667,4.659999847,,1.033463041,18.0,282830.3477,1.347276191,23017.40739,,1637.024918,2.407939634,
427.152272,0.755833323,0.051583334,171.6781368,192.0826238,214.7020397,226.4565061,192.3040581,0.05125,,1.234188303,,0.952426195,0.940380341,0.0,,25.36666679,8.199999968,4.71999979,,0.991106816,17.90000025,283223.6654,1.368267978,18522.46769,,1508.909935,2.259152394,
424.1866831,0.729999996,0.056230769,165.9607817,187.7490889,212.3971183,225.8036556,187.8830973,0.055846154,,1.242666592,,0.615719403,0.647011052,0.0,,26.93333308,7.999999841,4.710000038,,1.070006986,18.56666629,280368.3555,1.40300187,23441.85006,,1622.789932,2.39189398,
417.1325729,0.796000004,0.059,169.872359,193.436814,212.6552321,231.8438918,190.2217464,0.059533334,,1.238361071,,0.599521743,0.651565805,0.0,,27.86666679,9.066666603,4.659999847,,1.111628493,18.76666705,279370.2747,1.402646547,25958.33781,,1679.729927,2.721795454,
416.6387491,0.657025004,0.057983333,166.9376666,188.5788129,203.1295694,225.7290967,184.49318,0.057008334,,1.218986387,,0.619621602,0.657049978,0.0,,28.20000013,8.833333015,4.639999866,,1.161355332,18.0,277235.0117,1.395524015,25528.39689,,1580.084908,2.356296808,
415.9592776,0.654166664,0.054583333,174.9679273,180.7977606,194.4942513,203.74318,177.5872866,0.050833333,,1.278996358,,1.198200484,1.174204104,0.0,,27.23333295,8.799999873,4.75,,0.968512952,18.26666641,276422.5,1.362201601,23146.92582,,1722.434921,2.647343034,
447.4441608,0.5625,0.054,173.6564213,183.0566123,186.4075712,204.7132467,178.2437369,0.039125,,22.65023817,,3.065885517,2.819919782,0.25,,26.06666692,8.866666794,4.690000057,,0.695795198,17.33333333,276422.5,0.932539928,12439.72182,,1209.974922,1.537340696,
451.0156223,0.515384612,0.053692308,180.5450099,182.4474475,180.4931618,181.2420769,170.1576462,0.033461539,,32.51649958,,2.238315813,2.174448396,0.0,,26.56666692,9.03333346,4.820000172,,0.95336058,19.03333346,276379.3203,1.231310258,22705.09819,,1446.284973,2.226702246,
420.9768133,0.805353843,0.060938462,202.4150143,225.3642546,228.8570379,248.2420432,214.2520269,0.068423077,,1.252171556,,0.801824232,0.861022522,0.0,,27.99999936,9.233333588,4.800000191,,0.978199676,17.60000038,279965.349,1.401062747,28035.46012,,1618.724972,2.60637461,
409.4882181,0.856923071,0.058,212.6728325,234.795276,238.2570235,257.5614897,219.981568,0.069230769,,1.15035979,,0.603597974,0.627422877,0.0,,27.73333359,8.933333397,4.869999886,,1.030333695,18.43333308,279026.5703,1.438808123,28898.43717,,1575.749985,2.406067724,
406.0123065,0.701941674,0.059141666,210.9164944,233.5938034,234.0035375,259.1792202,218.8506743,0.056525,,4.406221494,,0.615799222,0.663130703,0.0,,28.13333384,9.366666794,4.739999771,,1.000141261,18.43333308,275892.4102,1.460343346,28530.5804,,1590.074989,2.32019718,
401.7585067,0.72142856,0.057,185.8939813,210.1132819,213.2224185,243.1506774,199.7503427,0.056285714,,1.907699416,,0.636153581,0.697758481,0.0,,28.0,9.0,4.679999828,,1.024274843,18.63333384,280813.2253,1.477874642,28767.31047,,1790.624962,2.894043151,
403.6938801,0.546199993,0.056515385,186.726757,208.4035447,210.6868661,240.8173262,198.0973638,0.044446153,,1.845828419,,0.835687811,0.899179474,0.0,,27.83333333,9.200000127,4.820000172,,0.947927795,18.06666692,280713.4049,1.445281252,28823.35156,,1718.999962,2.581417125,
405.9520953,0.737499992,0.05925,190.6346499,204.9311396,206.5628789,215.6325334,187.7940426,0.057583333,,16.05683829,,1.067627603,1.077279295,0.125,,27.20000013,8.800000191,4.710000038,,0.856217641,18.5,251904.2648,1.312122142,23873.29597,,1504.124975,2.201765309,
406.7383465,0.549438458,0.054523077,168.4043719,188.3193722,194.7046509,199.8185196,176.6897882,0.042184616,,3.044018785,,0.620412166,0.598045329,0.0,,27.93333308,8.566666603,4.75,,1.026831898,17.99999936,276222.1458,1.46644329,27990.32202,,1761.974968,2.570629207,
414.6026223,0.6326923,0.053461538,190.5244567,209.7360897,221.2042605,233.2982305,201.0617065,0.050076923,,14.89262072,,0.638640404,0.572404839,0.0,,28.23333359,8.666666667,4.739999771,,1.097607558,18.40000025,274199.582,1.435957,28412.93807,,1733.324982,2.551203617,
408.9100792,0.670715382,0.053515385,206.4032605,223.3678087,245.1574237,255.5501486,218.9440746,0.051523077,,5.360377662,,0.602654662,0.599425013,0.0,,28.13333321,9.03333346,4.690000057,,0.996919331,18.29999987,274996.0859,1.427302356,29462.41423,,1618.724972,2.508855303,
402.9916822,0.700769236,0.056769231,218.8596433,233.6997515,246.8793621,263.9472491,226.4832865,0.056692308,,1.587826197,,0.605223941,0.612180454,0.0,,28.09999975,9.099999746,4.78000021,,1.069276549,18.90000025,275139.3112,1.437352027,29633.69336,,1504.124985,2.161542436,
401.0558741,0.714275002,0.060466666,221.4622383,240.0982094,243.8818531,265.5539627,225.8056679,0.056191667,,15.45843422,,0.61124969,0.605699083,0.0,,28.29999987,9.100000064,4.630000114,,0.992648748,18.20000013,272203.0247,1.399213925,26002.96493,,1790.624962,2.701183512,
408.0458345,0.595384623,0.054076924,225.1481317,246.6279653,243.6591618,263.2656809,228.1791426,0.038307692,,2.516785117,,0.631070361,0.655320744,0.0,,27.66666667,8.933333079,4.610000134,,0.918110723,18.53333282,275028.8242,1.416544482,29834.61947,,1718.999969,2.440050142,
417.7012412,0.633466666,0.057866668,216.0582085,238.7385031,238.0878671,266.7381395,223.22428,0.048033334,,5.614064236,,0.602899301,0.631949037,0.0,,26.89999962,8.966666857,4.739999771,,1.00120615,17.56666629,275093.026,1.385242691,26364.43286,,1475.474998,2.392478822,
401.0310896,0.621123075,0.057276923,240.3680604,259.0623163,248.6440957,270.836345,237.9814078,0.050576923,,9.737538919,,0.603329744,0.580474822,0.0,,27.93333308,9.099999746,4.710000038,,0.920163803,17.03333346,271305.1745,1.448750685,29999.63184,,1489.799976,2.362931131,
403.3747087,0.645833338,0.057916667,232.4162356,253.2307116,251.8378321,262.4501171,235.6352444,0.053083334,,3.139262249,,0.611629715,0.530799177,0.0,,27.59999975,9.033333143,4.769999981,,0.805488532,17.19999949,274494.7813,1.440355942,29951.03198,,1461.149977,2.386201368,
404.6828533,0.591538461,0.054461539,220.4076379,241.7056675,242.4710916,253.7026183,225.2264754,0.045538461,,6.830400328,,0.643636554,0.60342248,0.0,,26.96666654,9.066666603,4.599999905,,0.898262531,18.06666692,274336.1224,1.442633982,29251.94157,,1676.024975,2.52929833,
409.0960937,0.575638459,0.058184616,226.0234966,246.2591324,238.0512161,248.437439,225.5675297,0.047415385,,6.242364302,,0.622615052,0.567280314,0.0,,28.73333359,9.199999809,4.690000057,,1.114119594,17.76666641,274225.2201,1.43282484,29842.88867,,1590.074982,2.434498883,
401.8308217,0.712307696,0.05423077,241.0330461,268.2831675,252.4072959,266.4452375,241.6171379,0.052153846,,5.780258993,,0.587027798,0.541644694,0.0,,27.73333359,8.833333333,4.690000057,,0.755062828,17.56666629,274636.2969,1.412102987,29887.80884,,1561.424999,2.406566131,
404.9054588,0.667566672,0.056891667,234.4984404,244.2854468,249.1125177,270.1337897,237.0381419,0.054241666,,8.851832529,,0.670788514,0.632031731,0.0,,28.36666616,9.166666667,4.440000057,,0.850381938,16.63333321,272845.5755,1.414833585,29814.8881,,1718.999962,2.281370722,
403.7981502,0.713913337,0.05634,245.9331055,247.7690709,244.7842744,247.3547694,230.6370722,0.05834,,14.80746279,,0.929180836,0.901582928,0.041666667,,28.50000064,8.766666412,4.710000038,,1.042225969,17.06666692,267017.4271,1.359036888,27827.63106,,1862.249977,2.309273403,
404.18812,0.698461537,0.056846154,233.5939401,235.7247779,216.267903,225.6227449,213.4666786,0.070384616,,26.01267092,,0.878862254,0.880169973,0.0,,27.89999962,9.133333524,4.670000076,,1.134170145,17.46666654,266656.138,1.380690972,28053.89465,,1676.024979,2.284880167,
409.5444343,0.584545458,0.050545454,246.619641,237.9053345,230.9648889,223.8476601,222.9797306,0.049454545,,21.62700746,,0.922052726,0.87708429,0.0,,28.56666629,9.033333143,4.570000172,,1.096147644,17.56666692,269716.4284,1.325071201,30665.75342,,1575.749969,2.475651397,
416.5499749,0.665616661,0.059116667,264.8271001,262.1588205,257.9637311,241.8306986,242.5952441,0.060308333,,5.237995053,,0.893757219,0.83998509,0.0,,28.06666692,9.26666673,4.630000114,,0.972144715,17.23333295,273102.6224,1.308338841,30999.68571,,1633.049995,2.473006929,
408.8066179,0.757999998,0.0553,278.0770919,282.8345324,275.6878204,268.2797629,259.2447421,0.0612,,10.49695721,,0.874850181,0.838788184,0.0,,28.39999962,9.166666667,4.510000229,,0.828966302,17.53333346,273186.1953,1.28277724,30999.60376,,1375.199982,1.976838632,
401.3308754,0.755,0.055833334,243.2105497,262.0462825,243.1409035,251.701287,238.7045511,0.061833333,,10.95478425,,0.860533761,0.901707396,0.0,,28.29999987,9.166666667,4.559999943,,0.780445812,16.40000057,272762.2891,1.294964189,28971.97607,,1561.424992,2.667559445,
402.2085395,0.792499994,0.057083334,201.4208183,231.1480999,212.9540145,235.3334974,209.4720872,0.061916667,,13.55374269,,0.923985067,0.987859517,0.0,,28.43333308,8.899999936,4.650000095,,1.017519397,18.03333346,271312.1719,1.351671055,27369.87809,,1618.724991,2.314611751,
426.0054651,0.700000003,0.057666667,202.7708416,214.202205,205.826973,214.9320965,199.3384628,0.055833333,,41.05481612,,1.016929962,1.008649992,0.0,,28.66666667,9.100000064,4.730000019,,1.047273666,17.83333333,266268.1771,1.349758431,24975.07552,,1790.624992,2.410940578,
608.6093606,0.73666666,0.058333334,151.6236401,164.9725936,153.9552081,240.8526618,143.1508425,0.058000001,,61.91695857,2.278095961,1.718485576,1.749702048,0.75,,28.39999962,8.899999619,4.760000229,,0.606133564,18.39999962,88226.3999,0.679227489,5397.415704,,544.3500061,0.653945635,
470.8512851,2.699999988,0.097000003,145.653848,143.3564539,156.4563948,201.7579193,146.3146599,0.115499996,,44.93890136,3.321710086,3.521726656,3.644472671,1.0,,,,4.639999866,,0.346189251,,60290.27568,0.496194476,1402.664104,,14.32499981,0.238478432,
421.69654,1.238181808,0.073454546,225.3609619,220.894275,227.8304551,234.6702601,208.769626,0.070272729,,28.24968977,2.271310096,2.069466859,1.975834722,0.083333333,,24.89999962,6.73333327,3.74000001,,0.660338764,17.5,235582.9466,0.970091114,14378.53593,,1160.324993,1.861940939,
408.3373244,0.714166666,0.059583334,186.3314368,202.5841503,186.3039042,196.8947175,184.3531666,0.063333333,,19.00894706,1.51773268,1.057432358,1.009453764,0.0,,27.83333333,7.899999936,4.599999905,,0.78973534,18.53333346,254862.8145,1.221034974,24903.89795,,1761.974968,2.087534885,
408.4520729,0.639166668,0.056166667,189.8156376,196.1508598,193.8028564,192.2632491,187.174146,0.05325,,6.769411186,1.394404809,0.905943272,0.871450211,0.0,,28.36666616,8.933333397,4.619999886,,0.890067945,17.93333308,264454.9206,1.353758956,27362.14591,,1776.299968,2.367204183,
414.329742,0.680769233,0.056,176.7471142,197.8565947,179.076882,187.1557274,182.5969448,0.054076923,,18.82741648,1.420706516,0.893427471,0.889634381,0.0,,28.13333321,8.800000191,4.730000019,,0.948746793,17.76666641,271144.3704,1.413009559,25965.61556,,1962.524956,2.592303809,
423.2383619,0.675000007,0.056833334,182.406723,206.1017234,182.8980986,194.6004251,186.6920458,0.05425,,7.764370888,1.795834025,0.884263478,0.884217004,0.0,,27.5,8.633333206,4.78000021,,1.056539456,18.5,274944.1029,1.408303658,23426.41195,,1890.899971,2.686614354,
423.8744588,0.750245452,0.060300001,190.3553028,217.544178,184.4184952,200.1762937,191.1104349,0.064818182,,22.10303265,2.151929716,0.931494328,0.881814803,0.0,,27.76666641,8.533333143,4.78000021,,0.981551034,18.13333321,264724.4876,1.342412566,21997.47709,,1790.624985,2.27204345,
427.131446,0.640909092,0.055181818,194.972168,218.285855,189.7600199,204.3824107,193.5463524,0.046090909,,21.54345379,2.128744225,0.840667504,0.86193383,0.0,,26.83333397,8.600000064,4.710000038,,1.008103018,17.80000051,259731.8034,1.322602669,23328.72396,,1561.424973,2.23549737,
414.5037706,0.703846147,0.056923077,178.4981232,212.0047366,178.5924149,202.4126587,186.3600928,0.061,,9.478183222,2.175757309,0.838726285,0.907116465,0.0,,28.86666616,8.76666673,4.849999905,,1.147406772,18.33333333,260966.7565,1.392476792,27106.89884,,1862.249962,2.392786922,
410.8861346,0.773016676,0.05995,180.6758525,209.9422334,175.1547451,198.4372622,186.3114338,0.059583333,,12.96892832,2.204140872,0.88790909,0.930352966,0.0,,29.03333346,9.000000318,4.710000038,,1.11755014,18.50000064,264593.9323,1.405211871,27998.9366,,1776.299988,2.410059136,
400.4646474,0.739230766,0.058384615,176.5735715,194.3782196,171.8459606,183.4184068,177.1127968,0.056153847,,9.372190331,2.157651931,0.870407167,0.852929945,0.0,,29.06666629,8.933333397,4.75,,1.148121243,18.79999987,265036.528,1.391120851,27880.34676,,1862.249962,2.521447357,
404.5569576,0.592592304,0.057238461,172.5388025,193.5839265,161.5813802,179.576458,172.4164263,0.047807692,,3.337241054,2.194921801,0.854313374,0.929462599,0.0,,28.33333333,9.199999809,4.650000095,,1.126697128,18.80000051,267085.7109,1.385346154,27962.72298,,2062.79995,2.511388603,
404.6868024,0.59294444,0.0561,161.2752755,184.7842153,156.6733119,170.5116536,163.3864539,0.043155556,,43.88381416,2.325809114,1.715175666,1.718297509,0.333333333,,26.5,7.950000286,4.670000076,,0.751335525,17.80000019,196617.1662,0.949692036,17664.37287,,1174.649984,1.737651745,
415.3346016,0.533846151,0.057230769,163.0038884,184.1342144,151.6472677,171.8662891,171.8424524,0.043615385,,3.793241036,0.812515028,0.9799482,1.075871723,0.0,406.7349996,28.90000025,8.5,4.53000021,,1.04836823,17.89999962,272333.1211,1.375416557,28435.28743,,1847.924965,2.524783849,
418.944102,0.601666662,0.056583333,177.2457625,194.451999,173.7518578,183.8218206,181.6348483,0.04625,,11.18354061,0.721873996,0.93510822,0.936318311,0.0,467.4194323,27.79999987,9.600000064,4.710000038,,1.117048586,19.0,275396.8893,1.391174932,28272.75936,,1761.974998,2.231175564,
414.2580966,0.698333328,0.05775,176.468626,198.7472006,171.3448868,186.6346258,183.4458357,0.055666667,,8.851373019,0.761112725,0.983722751,0.9601909,0.0,526.9718679,27.73333359,9.0,4.739999771,,1.162281066,18.80000051,278028.3607,1.393756395,28108.59432,,1862.249977,2.782135904,
408.6198125,0.722307691,0.061307692,187.1447169,208.843277,188.9408709,195.3980236,192.8516197,0.057153846,,11.40220177,0.69059178,0.913696346,0.900306694,0.0,553.1125348,27.69999949,9.0,4.829999924,,1.181532169,18.93333371,276349.6055,1.398967316,28027.91748,,1976.84996,2.321717112,
411.9911721,0.769230765,0.062846153,172.7905223,189.2567616,169.0809355,177.8030014,175.5432199,0.057538462,,21.12409651,0.891235873,1.122338953,1.124490427,0.0,461.8504766,27.79999987,9.099999746,4.75,,1.19069687,19.06666629,277029.3281,1.385703286,26565.72738,,1847.92498,2.695102498,
407.4793906,0.664615384,0.059076923,154.840607,168.818718,147.7846057,160.5894121,161.2892075,0.051,,7.971445632,1.07428621,1.305095846,1.282461775,0.0,380.9200643,28.09999975,9.46666654,4.849999905,21.50173569,1.11222815,19.29999987,280030.4336,1.365897869,25975.84627,,1962.524948,2.699778632,
417.5172785,0.525384607,0.054307693,157.3935347,163.7042491,138.5902608,152.3566202,155.3245805,0.035692307,,11.46530266,1.089235701,1.318748559,1.328171797,0.0,391.7613182,28.46666654,9.0,4.610000134,,1.053382526,18.90000025,281044.1862,1.32115217,27136.93132,,1948.199982,2.832726457,
