Количество чугуна (т),Удельный расход кокса (кг/т),Расход холодного дутья (м³/ч),t горячего дутья (°С),Расход природного газа (м³/ч),t природного газа (°С),Содержание кислорода в дутье (%),Расход пара на увлажнение (т/ч),Перепад давлений общий (ат),t чугуна на выпуске (лётка 1) (°С),t чугуна на выпуске (лётка 2) (°С),Давление колошникового газа (ат),Перепад давлений нижний (ат),Перепад давлений верхний (ат),Выход колошникового газа (м³/ч),Положение клапана малый снорт (%),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа 3 (°С),t колошникового газа 4 (°С),t колошникового газа в пылеуловителе (°С),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),CO в колошниковом газе (%),CO₂ в колошниковом газе (%),H₂ в колошниковом газе (%),t периферийных газов 1 (°С),t периферийных газов 2 (°С),t периферийных газов 3 (°С),t периферийных газов 4 (°С),t периферийных газов 5 (°С),t периферийных газов 6 (°С),Уровень засыпи (север) (м),Уровень засыпи (юг) (м),N₂ в колошниковом газе (%),Шлак,Чугун.Cr,Чугун.Mn,Чугун.P,Чугун.S,Чугун.Si,Чугун.Ti,Чугун.V,Чугун.C,Шлак.Al₂O₃,Шлак.CaO,Шлак.FeO,Шлак.Ko,Шлак.MgO,Шлак.MnO,Шлак.NaO,Шлак.S,Шлак.SiO₂,Шлак.TiO₂,Бар М10,Бар М25,Влага,Зола,Кокс +80 мм,Кокс -25 мм,Кокс 40-25 мм,Кокс 60-40 мм,Кокс 80-60 мм,Летучие,Сера К,Углерод,CRI,CSR,Fe,FeO,S,SiO₂,CaO,MgO,Al₂O₃,TiO₂,Osn,P,Zn,Cr,MnO,O₂ в горячем дутье,Доля агломерата,Колошниковый газ (CO₂),Колошниковый газ (CO),Колошниковый газ (H₂)
4902.941,443.6109937,224792.2324,1115.79362,19792.66333,22.26841148,27.01539063,1.649044678,1.444433461,1410.542716,1438.759379,1.291561117,1.256928821,0.190912037,331663.3411,6.139954502,140.342603,146.7979444,141.8931487,120.6985817,136.7469158,0.675178754,0.855356249,25.64973187,21.464113,7.475117048,409.3051275,315.2078679,280.84161,184.5508556,250.8668664,335.0064786,0.848560989,0.61061082,44.88448477,1694.759926,0.032357143,0.305985717,0.0596,0.0139,0.755699996,0.087207143,0.109307143,4.789999962,12.25333309,38.11000061,0.230166669,0.950833331,8.183333397,0.2635,1.217666686,0.723999997,37.38500023,0.883166671,9.25,86.27499962,4.099999905,12.75,32.50000048,1.225000024,3.349999964,22.79999971,40.12500095,1.399999976,0.460000008,83.63999939,32.5,49.5,54.33116885,10.78988094,0.052826839,6.950465342,11.8514502,2.085486975,1.714069268,0.257629867,1.7056645,0.027207793,0.039264069,0.02943723,0.319523811,28.09999975,0.633,19.39999962,25.0,8.100000064
4973.434,444.8216198,222121.4447,1114.286077,20092.21891,21.79852009,27.40322622,0.452306387,1.39614145,1421.286755,1442.358455,1.289009432,1.23357075,0.166242924,329274.7773,5.425406933,145.0265001,154.0581354,149.5625203,124.7442656,143.022007,0.684769717,0.877450297,26.28510491,21.3217663,7.443011224,439.8248024,337.1158218,308.237868,207.3125998,261.1602154,322.5589371,0.875895232,0.616861055,44.47237094,1957.739883,0.033857143,0.294342852,0.059157143,0.014564286,0.712142859,0.079292858,0.102342857,4.78000021,12.02333355,38.41499964,0.2535,0.870499988,8.230000019,0.246833332,1.177666674,0.727333347,37.43166606,0.849333336,9.349999905,86.32500076,3.550000012,12.8499999,31.80000019,1.449999988,3.599999964,21.92499971,41.22500038,1.399999976,0.469999999,83.06999969,32.70000076,49.09999847,54.46305544,10.89055564,0.054563889,6.88822219,11.67486109,2.077694426,1.678361122,0.249583331,1.695222223,0.026727778,0.039494444,0.030369445,0.314666671,27.67499971,0.631,19.375,24.97499943,7.900000215
4979.606,459.4064884,224855.8939,1119.420741,20702.25741,21.72970263,27.31530746,0.808640184,1.38530766,1370.23349,1399.481934,1.300202966,1.179869105,0.20873455,335884.3763,1.661597664,139.7997023,154.8659754,147.1984015,127.1930132,139.7366587,0.768053221,0.992488938,26.03024554,21.22519739,7.868770262,351.3016523,286.8337657,241.617403,172.8165518,238.7204037,285.3551687,0.972977611,0.72604465,44.38777447,1680.14991,0.033764285,0.262307147,0.056371429,0.027171429,0.59120714,0.051457143,0.0959,4.570000172,11.87166659,36.29166667,0.258999996,1.063166658,8.119999886,0.343833332,1.151833355,0.668666671,39.06999969,0.930166662,9.533333143,86.09999847,4.033333302,12.83333333,32.49999936,1.266666651,3.499999921,20.86666743,41.86666616,1.399999976,0.439999998,83.23000336,33.09999847,48.40000153,54.38653865,11.17371792,0.057188034,6.969401711,11.69574781,2.12905985,1.786965828,0.242863246,1.678792737,0.026431624,0.042121795,0.025380342,0.322286326,27.83333333,0.632,19.16666667,25.53333346,8.100000223
4849.474,454.2462428,221521.1439,1125.177409,20719.64347,17.55987028,27.34505415,1.068141616,1.426251153,1370.23349,1411.159345,1.29068768,1.226067136,0.20321933,330371.0208,4.423244732,135.1773942,149.0187333,141.7312565,123.3833882,135.0296348,0.699722745,0.916692823,25.48352106,21.25542506,7.860517402,348.7000554,285.9300461,261.1197033,169.8143183,235.5171496,295.8810654,0.90471487,0.65558813,44.89972067,1636.319908,0.033114286,0.290371431,0.060471429,0.019607143,0.642364276,0.066928572,0.103807144,4.610000134,11.84166654,37.45499992,0.242833334,0.903166672,8.178333441,0.310333334,1.079666654,0.684333334,38.47166697,0.901833336,9.700000127,86.0,3.324999988,12.8499999,38.86666616,1.266666651,3.499999921,17.33333333,39.03333282,1.399999976,0.460000008,83.93000031,33.40000153,47.79999924,54.48666646,10.8675,0.057303572,6.8299167,11.66025,2.072916635,1.726666663,0.244499998,1.707658318,0.026583334,0.040908333,0.024808333,0.311333338,28.10000038,0.635,19.43333371,25.56666629,8.100000381
4823.115,446.2949256,219665.9375,1105.031988,20322.98991,19.77581298,27.34149861,0.690781305,1.478500416,1349.975642,1418.353178,1.286847875,1.282007009,0.199504154,330927.4805,8.910642783,143.0756613,149.9287815,147.4318403,129.0441885,140.334329,0.659791907,0.891753892,25.60277073,21.05714266,7.555352529,368.2802175,296.5432294,244.8799877,164.4209595,241.5309308,342.9611638,0.87624223,0.63198601,45.31188711,1592.489929,0.03056,0.290933335,0.061546667,0.0158,0.703400002,0.080053335,0.106433333,4.739999771,12.42333349,38.14666748,0.223499996,0.817999989,8.288333257,0.2645,1.100500007,0.722500006,37.1983331,0.880833338,9.450000048,86.12499809,3.87500006,12.7249999,34.77500057,1.299999982,3.24999994,19.87499952,40.79999924,1.424999982,0.460000008,83.73000336,32.90000153,48.59999847,54.52295316,11.46194442,0.051672515,6.968611144,11.37871356,2.086929806,1.760190056,0.260847951,1.63317399,0.027020468,0.040650585,0.029102339,0.306959069,27.99999936,0.633,19.06666692,24.76666641,8.03333346
4972.791,433.8447636,223144.2324,1081.895899,20368.99455,20.20307787,27.40830159,1.083733792,1.449577545,1337.409232,1410.047279,1.294419199,1.258806705,0.194175346,335470.1016,2.100771929,148.3350709,158.5813891,152.4906375,130.6693818,144.5019563,0.660671994,0.874124184,25.30392671,21.23255634,7.790991326,390.0887896,331.6400197,295.1565723,190.7377485,261.0665181,351.7174772,0.872809373,0.629804219,45.13709037,1534.049934,0.031678571,0.294778566,0.060321428,0.01845,0.680735716,0.076235715,0.109192857,4.699999809,12.58000008,36.04333305,0.260499996,1.108166675,8.553333441,0.307000001,1.313999991,0.677666664,37.5049998,0.970666677,9.349999905,86.07499886,3.775000036,12.8499999,31.74999952,1.449999988,3.425000012,20.54999971,42.82499981,1.399999976,0.449999988,83.37000275,32.70000076,49.09999847,54.6878676,11.73060651,0.052205883,6.938658081,11.09919117,2.115974262,1.80558824,0.263474263,1.599849266,0.026777574,0.042419118,0.025863971,0.317500003,27.70000013,0.635,19.23333359,24.70000013,8.100000064
4965.539,442.2965233,225357.4056,1122.379674,20451.13371,24.26383734,27.33085275,0.204362384,1.396481474,1349.975642,1416.453953,1.296201969,1.1950984,0.204739003,336288.5443,3.699927052,134.8856614,150.2357566,143.2301826,120.7543958,136.5228268,0.671378297,0.892621987,25.62450822,21.14897513,7.77993681,349.1529261,293.0581423,258.8793303,178.2027512,248.0526994,294.5804685,0.878937155,0.637621241,44.86498038,1797.029926,0.030425,0.304562503,0.0558,0.01750625,0.555449998,0.071350001,0.10976875,4.71999979,12.9749999,36.64166641,0.232999998,0.995999992,8.926666578,0.297500002,1.229166667,0.732166658,36.85166613,1.02883333,9.299999952,86.17499924,3.474999964,13.0,31.97500038,1.37499997,3.675000072,20.0,42.97499943,1.424999982,0.449999988,83.34999847,32.70000076,49.09999847,54.51450987,11.31186266,0.049764706,6.96823532,11.31062733,2.159960808,1.813509802,0.276803925,1.623517668,0.026660785,0.041784314,0.029872549,0.312803922,28.23333359,0.635,19.16666667,25.23333359,8.166666985
4907.249,443.9496689,225404.5618,1119.900192,20406.17912,27.21797387,27.17356817,0.65336736,1.412832588,1337.409232,1405.913672,1.300661281,1.223947098,0.192473271,338489.1732,2.973300045,143.1261228,159.8914763,153.553285,126.8394979,143.4304676,0.647678119,0.876325895,25.5846622,21.37475737,7.952836553,362.0492083,361.2028999,300.1826356,189.5613403,236.8276602,300.9767736,0.858502828,0.612727957,44.5029273,1621.709934,0.03096,0.309126667,0.05834,0.017146667,0.619133335,0.077206667,0.111360001,4.760000229,12.93166669,36.41499964,0.23133333,1.006500006,9.060000102,0.310833335,1.278166672,0.706333349,36.90333366,1.028166652,9.275000095,86.42500114,3.774999976,12.70000005,31.94999933,1.299999952,3.274999976,21.02500057,42.45000076,1.399999976,0.409999996,83.73000336,32.5,49.40000153,54.68157879,10.98342107,0.048315789,6.841578923,11.09947368,2.208947357,1.780789466,0.266842107,1.622447362,0.027000001,0.041078948,0.026263158,0.307631582,28.0,0.632,19.66666667,25.33333333,8.26666673
4867.679,445.1543625,222248.1471,1121.176717,20058.62158,27.89358926,27.22181606,0.868361969,1.440359945,1343.781076,1395.899365,1.295184662,1.251766791,0.191713542,334105.2161,5.697715051,135.6703606,150.0818348,148.6088473,124.9375811,136.9190378,0.647812732,0.871824133,25.65161331,21.463389,7.76132681,375.5504456,345.7815653,305.2508812,199.2640216,270.0974522,320.2465668,0.863362143,0.622987901,44.58998187,1548.659924,0.031700001,0.30715333,0.05986,0.014773333,0.74424667,0.087606666,0.110266667,4.760000229,13.30000019,36.50833321,0.272166664,0.984999994,9.244999886,0.287833333,1.263833344,0.727833341,36.66499964,0.995500018,9.399999857,86.12500191,4.199999988,12.67499995,30.47500086,1.299999952,3.774999976,21.29999971,43.14999962,1.37499997,0.439999998,84.15000153,32.70000076,49.09999847,54.49738074,11.10226199,0.0485,7.027619038,11.19928567,2.190333349,1.904999992,0.272380952,1.593742849,0.02679762,0.04012381,0.025083333,0.325595242,28.23333359,0.642,19.66666667,25.69999949,8.23333327
5051.002,436.7437849,225712.0592,1123.36852,20171.08407,27.99030328,27.05209947,0.808314114,1.415411452,1337.409232,1383.770142,1.299304689,1.23935012,0.179629051,336646.5091,1.85974017,130.9413335,142.9576441,141.24499,118.578914,131.5041567,0.662541427,0.88195017,25.74372355,21.31264647,7.833041251,355.1464717,317.8208148,284.2580083,191.9278425,270.283034,293.424647,0.871950751,0.62964016,44.61410634,1709.369915,0.032142857,0.315114287,0.059392857,0.015992857,0.677821436,0.083535715,0.114921429,4.889999866,12.82833338,36.59333356,0.233333334,0.967999985,9.008333524,0.291666667,1.250666678,0.703166654,37.11000061,0.994666676,9.300000191,86.17500114,4.100000083,12.625,30.25,1.849999964,3.699999988,23.1500001,41.05000019,1.399999976,0.449999988,83.22000122,32.59999847,49.29999924,54.53897045,11.30044123,0.05072978,6.946580882,11.20264701,2.182040456,1.888933824,0.267812501,1.61295956,0.027329045,0.038375,0.024788603,0.321930154,27.93333308,0.647,19.5,25.09999975,7.899999936
5055.928,439.0746142,226660.4245,1121.181391,20090.69531,25.84330487,26.87785165,0.171019328,1.452728828,1387.461748,1435.898905,1.303582122,1.257964979,0.197963841,339640.3711,1.187020659,126.7366892,135.2961632,136.2659537,114.9439402,125.4035559,0.658624912,0.872252184,25.47817604,21.52475762,7.633675059,354.0644442,302.2196503,274.6590335,186.8717238,265.5079295,314.0528361,0.855543283,0.641686959,44.88358482,1636.319916,0.032528572,0.307535712,0.059185714,0.016292857,0.66566429,0.077335714,0.114064286,4.800000191,12.68000015,36.80333328,0.242833336,0.994999995,8.836666584,0.304499999,1.242333353,0.69266666,37.24166679,0.988666674,9.625,85.625,4.174999952,12.79999995,27.80000019,1.325000018,3.949999988,21.67499971,45.25,1.399999976,0.439999998,83.65000153,33.20000076,48.09999847,54.57111101,11.94422219,0.053552778,6.895055591,11.4192221,2.134305584,1.82930555,0.268583334,1.656208342,0.026469445,0.040647223,0.027483334,0.312888892,27.76666641,0.656,19.66666667,24.66666667,8.100000223
5022.229,443.6636818,226495.7637,1119.916153,20181.08366,24.09044814,26.87843068,0.205613302,1.424848378,1392.855272,1423.14388,1.302903702,1.226891801,0.201257523,339515.8411,4.819457004,126.8954493,139.4576677,142.1144555,115.20064,128.2744672,0.677255208,0.936615246,25.22890035,21.75611138,7.782106241,337.0709368,294.5022761,258.8785725,173.41443,246.3780219,299.3681005,0.890026328,0.66370601,44.75564098,1650.929928,0.031833334,0.285086668,0.057940001,0.01668,0.652720002,0.066546667,0.101106667,4.670000076,11.6833334,37.11500041,0.260333332,1.055500001,8.36166652,0.304833333,1.12349999,0.677666664,38.40166601,0.910333335,9.725000143,85.35000229,4.575000048,12.67500019,30.0250001,1.399999976,3.899999976,22.65000057,42.02499962,1.349999964,0.439999998,83.87999725,33.29999924,48.0,54.77857146,12.01392856,0.053357143,6.804642902,11.12464295,2.182420632,1.85932541,0.257261902,1.63542063,0.02618254,0.038936508,0.024559524,0.320079367,27.76666641,0.658,19.93333371,24.40000025,8.233333588
4883.799,437.3562726,222607.8737,1075.389114,19963.04565,23.53705406,26.96559763,0.242887196,1.453446185,1411.107782,1435.459229,1.28618517,1.266598379,0.19007639,331820.8581,11.98128468,137.4986591,144.934233,142.4592555,123.4203602,136.2955214,0.671160062,0.852857175,24.99756169,21.54046194,7.736266553,400.0062459,353.8100751,326.2003657,201.6136354,264.5127042,311.5284754,0.837211338,0.637725338,45.23393869,1680.14991,0.029261538,0.29022308,0.057261539,0.0156,0.663923071,0.077776923,0.103384616,4.769999981,11.76833328,37.71166547,0.205833333,0.974333346,8.556666533,0.251166669,1.111500005,0.700166663,37.6899999,0.854833335,9.333333333,86.26666514,4.533333302,12.66666667,27.83333397,1.299999952,3.733333349,23.0,44.13333384,1.466666659,0.409999996,83.66000366,32.79999924,48.90000153,54.64302902,11.95509606,0.051588943,6.848749957,11.22043271,2.137572115,1.851586544,0.259783652,1.638579318,0.026204327,0.041028847,0.024201923,0.319591349,27.70000013,0.649,20.10000038,24.13333384,8.23333327
4997.463,452.0950208,227249.3086,1119.690689,18990.25094,21.0590837,26.48353847,0.7683552,1.424869776,1407.68182,1407.866164,1.307161838,1.187748661,0.240038705,342267.2396,2.925461903,142.8661451,160.7828452,154.2372208,135.6668094,150.7252814,0.839971848,1.078239612,25.2969981,21.06635284,7.55002741,307.0081698,280.6704477,264.5250842,176.7971649,233.605114,252.3226782,1.029040173,0.799420349,45.67679977,1621.709923,0.031153334,0.282353332,0.057560001,0.01764,0.658066662,0.0701,0.103573333,4.789999962,12.18400002,36.90200043,0.224999997,1.087400007,8.452000046,0.282400003,1.151199985,0.706400001,37.57799988,0.921799994,9.349999905,86.27499962,3.975000024,12.75,29.17500067,1.299999952,3.925000012,23.42500019,42.17500019,1.5,0.449999988,83.87000275,32.90000153,48.59999847,54.69134611,11.89915851,0.05034375,6.849230774,11.21850963,2.174278893,1.829134622,0.251418266,1.638370209,0.026372597,0.041983174,0.023430289,0.31956731,27.59999975,0.615,19.43333308,24.60000038,8.23333327
4884.08,463.8839962,228921.2962,1120.015798,18950.89364,21.49587838,26.28682836,0.212952821,1.404000575,1399.631421,1423.309072,1.321572458,1.145394663,0.261866896,344830.8125,2.288632378,153.9061565,169.7927513,159.9091365,146.8604647,162.0294635,0.878682169,1.075607173,25.63938355,20.59727748,7.161834319,336.0899315,289.273742,276.152221,195.1665777,246.1936792,272.6664073,1.050915691,0.798507524,46.17409277,1563.269928,0.030206667,0.280960002,0.055706667,0.022286667,0.596793334,0.066673333,0.111633333,4.670000076,12.83166663,36.45499992,0.261166662,0.919500003,8.75333341,0.2905,1.046166678,0.710833331,37.42333285,0.972833335,9.575000286,85.875,3.799999952,12.67499995,30.2249999,1.37499997,4.024999976,22.04999971,42.32500076,1.525000006,0.460000008,83.90000153,33.40000153,47.70000076,54.65117629,12.17480382,0.050790196,6.838176483,11.24372547,2.189882386,1.882509809,0.257235291,1.645043144,0.026586275,0.041637255,0.023188235,0.322196079,26.76666641,0.603,18.90000025,25.03333346,8.066666921
4930.123,465.4469,226905.5579,1121.471308,18805.04948,20.97452549,26.74240247,1.013003808,1.448134263,1387.461748,1413.393825,1.310284893,1.188582753,0.262844329,343415.9505,0.72630549,154.6217194,168.0422586,168.5086625,147.3509738,161.2131666,0.668823612,0.858429335,25.96229823,20.54666328,7.195529858,367.5580966,330.8689855,323.8964411,216.610527,283.6349087,319.5892321,0.847528579,0.61311284,45.84766833,1607.09993,0.0327375,0.286606249,0.06021875,0.019225,0.756612504,0.07814375,0.10518125,4.829999924,12.67999999,36.54166603,0.243999998,0.940999995,8.731666565,0.28883333,1.142,0.701666663,37.35333379,0.944333335,9.675000191,85.62499809,4.049999952,12.67500019,32.2249999,1.274999976,3.850000024,21.37499952,41.27500057,1.5,0.49000001,83.62000275,33.5,47.40000153,54.70312488,12.32249996,0.04971875,6.806875065,11.25281242,2.192500018,1.840937506,0.268124999,1.653718751,0.027,0.04028125,0.02546875,0.322812502,27.69999949,0.603,20.13333384,24.70000013,7.833333333
4314.971,518.2809458,225316.5632,1114.063405,17008.28984,16.99950512,25.26695919,0.263543776,1.399401814,1381.411066,1404.815308,1.283709859,1.191023091,0.211247796,330057.099,6.778174522,175.2293987,184.6664111,184.6847235,163.0383005,172.6938496,0.657826309,0.855103406,25.49404144,19.41217641,6.588507056,398.1362343,335.6205254,334.7738495,243.5945568,319.8266932,367.4550489,0.850381059,0.59591001,48.0234259,1577.879944,0.029757143,0.300407139,0.061492857,0.018828572,0.807928575,0.090200001,0.116750001,4.71999979,12.76599998,36.46399918,0.215999997,0.928400004,8.653999901,0.270600003,1.168199992,0.720800006,37.10599976,0.925999987,9.649999857,85.80000114,4.12500006,12.72500014,31.4000001,1.25,3.599999964,21.3499999,42.39999962,1.424999982,0.469999999,83.18000031,33.29999924,47.90000153,54.80230267,11.74384859,0.048103618,6.72508223,11.17478623,2.138305917,1.770476972,0.257121708,1.662097039,0.02665954,0.037337171,0.025980263,0.311726975,27.13333321,0.625,18.5,24.56666692,7.766666571
3328.764,459.7038862,193465.3027,998.2569377,10085.57546,22.90136051,23.5839835,1.202278635,1.041340853,1374.890035,1402.527588,1.164736927,0.946299473,0.098565395,246882.0592,6.444387915,218.6854909,234.3816643,213.8787206,197.0231196,196.3669605,1.782060534,1.927239408,24.45635613,18.780653,5.445403973,606.2111816,596.6125902,634.5580139,442.1924985,450.0817922,560.7746671,1.97220996,1.564295654,50.78889132,1051.919946,0.034638462,0.300099999,0.079692309,0.018338462,1.520169226,0.0981,0.105115385,4.389999866,11.63166666,37.5416673,0.230166664,0.676000009,7.99333334,0.259166663,0.934833328,0.701999992,38.85999997,0.720166673,9.525000095,85.92499924,3.824999988,12.57500005,32.84999943,1.449999988,3.524999976,21.0,41.17500019,1.449999988,0.449999988,83.13999939,33.09999847,48.29999924,54.65486129,11.8706249,0.052052083,6.88982639,11.33770836,2.098923607,1.792222227,0.268993058,1.645812492,0.027010417,0.041065972,0.028836806,0.306527782,25.5,0.689,18.19999981,24.5,6.899999857
5055.281,450.5084131,221325.1406,1092.095668,18158.22343,18.73313518,27.47297772,1.137110667,1.373210063,1407.417324,1384.435678,1.314077621,1.151759019,0.2244341,326749.4271,1.43726217,134.3716081,150.7093887,148.0844657,127.0581408,142.9250247,0.771626656,0.988092966,26.12816906,21.23557297,6.635166446,376.563132,333.6221339,316.8181063,235.7295895,277.7539717,346.3122152,0.992846223,0.772993132,45.55877479,1548.659924,0.030107143,0.252950004,0.058507143,0.020121428,0.828921437,0.06735,0.096685714,4.679999828,11.69833326,37.10999997,0.239,0.917666664,8.043333371,0.276166663,1.063166648,0.678000003,38.72000058,0.848666658,9.625,85.45000076,3.949999928,12.5250001,34.0,1.299999952,3.399999976,19.80000019,41.5,1.37499997,0.439999998,83.98000336,33.20000076,48.09999847,54.72048639,12.03673604,0.047083333,6.865972201,11.27586803,2.101736097,1.800694448,0.273680557,1.642881934,0.026107639,0.041878472,0.026361111,0.310208334,27.76666705,0.644,19.23333295,25.63333321,7.799999873
4996.683,457.144642,222811.2272,1092.120865,19416.58138,17.24310478,27.84703986,0.262919075,1.375901615,1416.030422,1442.016042,1.296244274,1.124336228,0.254708912,330329.3672,0.792270891,133.0663061,145.3628705,148.8751907,133.1840067,141.4791552,0.759103877,0.960472912,26.03112411,21.28142254,6.946059008,323.2162565,248.0588576,253.6094939,187.2929586,249.9651089,287.145757,0.930668337,0.778954911,45.28826793,1446.389946,0.033178572,0.265957143,0.057414286,0.018892857,0.706985716,0.064871429,0.107792856,4.679999828,11.85500002,37.1766669,0.261999997,0.894666662,8.23666652,0.302999996,1.078833322,0.657500019,38.17499987,0.917833328,9.675000191,85.55000114,4.074999928,12.5,32.49999905,1.299999952,3.424999952,19.65000057,43.125,1.474999994,0.449999988,83.51000214,33.5,47.5,54.67395828,11.83243054,0.050097223,6.917256986,11.29496534,2.108298598,1.789097223,0.274375001,1.633510418,0.026840278,0.042465278,0.02975,0.310451389,27.69999949,0.641,19.33333333,25.19999949,7.833333333
4355.244,473.8946208,214386.7133,1121.034348,17047.39421,15.85349135,26.94291266,0.442513106,1.21658449,1397.216187,1420.568585,1.146066386,1.041922449,0.177093172,313372.0893,4.846308074,146.3494015,157.9914217,149.415823,138.8315636,146.7662427,1.086278069,1.298477829,25.26050989,20.44856644,7.21946162,310.8887431,255.1513373,257.7554493,188.395223,224.4196809,242.7551295,1.276903927,1.030842066,46.60388899,1335.353945,0.032,0.268723077,0.057630769,0.0184,0.63734616,0.067315384,0.121361539,4.639999866,12.0266668,37.26500003,0.275500002,0.902333339,8.253333251,0.296666667,1.07949998,0.676499993,37.94499969,0.932499995,9.700000048,86.04999924,4.024999976,12.625,32.82500076,1.299999952,3.775000036,20.95000029,41.14999962,1.449999988,0.430000007,83.30999756,33.5,44.90000153,54.5358325,11.58670829,0.0486625,6.914208339,11.50508318,2.069708297,1.81845833,0.27275,1.663941648,0.025866667,0.041879167,0.024979167,0.296791665,28.10000038,0.628,19.5,25.35000038,8.050000191
